-0.21238584,0.53039047,0.08140819,0
-0.8741425,-4.78218908,2.38681441,0
-0.87653476,-4.82427908,1.0839883,0
-0.47614447,-1.29756144,0.54057846,0
-0.13719289,0.5911348,0.02472487,0
4.85734241,1.17899569,-0.19598941,0
-0.45117027,-3.15800833,-0.13063992,0
-0.14635648,0.98541079,-0.02652275,0
3.96823763,1.28922415,-0.18933594,0
1.00723585,1.98814272,-0.30687455,0
-0.28380393,-0.79773822,-0.08870908,0
-0.31043474,0.637248,0.343323,0
0.28109558,2.98651972,-0.70299873,0
-1.04590475,-4.82103864,-0.19570024,0
0.35405413,2.19047189,-0.38833766,0
-0.3090841,-1.23006732,0.44997526,0
-0.35887185,-1.27176944,0.5387887,0
0.31078859,1.98692784,-0.29657075,0
-0.51535471,-1.29050781,-0.31060376,0
-0.30272776,-0.55440803,0.32491672,0
-0.29308342,-0.28044759,0.30637504,0
0.09976107,1.7341208,-0.14827346,0
-0.12543661,1.09106414,0.09605769,0
-0.10495367,0.85154773,-0.02120658,0
-0.14648994,0.65648791,0.1977729,0
0.02630347,1.4639325,-0.17345523,0
-0.69680873,-3.73324727,1.32451887,0
0.13224134,1.81502223,-0.24532216,0
-0.22440259,0.06158738,0.07138739,0
0.57155241,2.19352654,-0.22984808,0
0.45066265,1.9289683,-0.29281265,0
0.13641054,2.14707109,-0.40800967,0
0.06178257,1.94798984,-0.23643135,0
0.13604336,0.79308839,0.12322733,0
-0.43361533,-1.43015253,0.41983005,0
-0.07405429,0.9783417,-0.15995745,0
-0.78741556,-4.10805203,1.2374277,0
0.02178776,1.68970843,-0.27916222,0
0.11018723,2.32989824,-0.37851288,0
1.43443559,3.7966841,-0.8775369,0
0.2088748,2.2350323,-0.3654711,0
0.80271665,3.09298501,-0.66620356,0
0.10548146,1.99670726,-0.29987959,0
-0.08146586,1.03280994,0.06256008,0
0.01126936,1.41601956,-0.16055449,0
-0.71874964,-3.58272535,1.27028529,0
-0.2256021,-0.53790749,-0.04907298,0
0.12029532,1.9356926,-0.27708885,0
-0.28277976,-0.87415375,0.5204356,0
0.21727489,2.12235045,-0.30527784,0
-0.19771386,0.38109855,-0.02372954,0
-0.33173092,-1.01810225,-0.1379492,0
-0.13386285,0.45133971,0.19106558,0
0.05224607,1.70409714,-0.22559529,0
-0.01900988,1.26899711,-0.02633797,0
-0.09478221,1.24747415,0.06084803,0
-0.179535,0.2166312,-0.95591344,0
-0.08030892,0.61375923,0.16814755,0
-0.094629,1.17127545,-0.02374845,0
0.28658502,1.91306596,-0.28190269,0
0.90102321,1.70910941,-0.2193023,0
-0.25975596,-0.34341617,-0.60391339,0
-0.225158,-0.57618084,0.13359179,0
0.49577436,2.22031646,-0.38533809,0
-0.24921647,-0.35395243,-0.22930377,0
0.12763986,1.74965542,-0.20388873,0
-0.17163194,-0.56042939,0.47353423,0
-0.42232009,-2.02121059,1.27973927,0
-0.25428137,0.05356085,0.09334232,0
0.17514493,2.2648804,-0.38657925,0
0.53109427,1.86114987,-0.25914118,0
-0.76789167,-3.82955595,0.51244044,0
-0.2256021,-0.53790749,-0.04907298,0
0.28394886,1.81289668,-0.23779939,0
-0.45117027,-3.15800833,-0.13063992,0
-0.43696368,-2.12634445,1.53107385,0
0.09053088,1.83313135,-0.23898043,0
0.04314817,1.60438682,-0.1576753,0
-0.53687115,-2.40688947,0.88124516,0
-0.32570246,-0.91495248,0.60119236,0
-0.02701548,1.33823586,-0.08563254,0
0.13185142,1.99086292,-0.1894238,0
0.13433196,1.86075151,-0.24607567,0
0.06328401,1.8305668,-0.28169057,0
-0.15646223,1.50901267,-0.0796671,0
0.63061784,1.99282008,-0.27733699,0
0.28594836,1.9114079,-0.28294659,0
-0.01488997,1.48439664,-0.16194031,0
1.13739193,4.35422379,-1.053729,0
-0.915277,-5.06665117,0.77116666,0
-0.49837248,-1.99910604,0.44340697,0
1.30163418,2.20145144,-0.38695288,0
-0.44020866,-2.08042139,1.18986167,0
0.21890391,1.72894095,-0.17470098,0
1.07124159,1.89782162,-0.28782434,0
0.10475047,2.03329618,-0.29234551,0
-0.00793613,1.67891579,-0.18336156,0
-0.11560388,0.43611818,-0.00315867,0
-0.08757821,1.84336492,-0.19027893,0
0.10269535,1.89883626,-0.26088371,0
-0.04543096,1.16119051,-0.10941735,0
0.10707694,2.14427207,-0.26215628,0
-0.65703963,-2.61026534,0.50752236,0
-0.38775144,-1.00773859,0.29016177,0
-0.42391168,-1.40097349,0.36572932,0
-0.26823171,-0.5115373,-0.49031951,0
-0.16144727,0.6555568,0.09867748,0
-0.4256074,-1.481397,0.70873968,0
-0.16418276,0.78437616,0.24474213,0
0.28682032,2.17689576,-0.34101365,0
0.21151586,1.70215885,-0.19592242,0
0.71721557,2.08675832,-0.34122876,0
-0.10312486,1.08301237,0.0901849,0
96.21721156,-12.48134899,0.912031,0
-0.36825392,-1.40436598,-0.04519779,0
5.7662942,1.59234325,-0.34469599,0
0.93380574,2.04406413,-0.33682049,0
0.02221162,1.72318262,-0.14044848,0
-0.08042454,0.75854179,-0.59193372,0
-0.28556717,-0.7343644,0.32960608,0
-0.21965446,-0.05747774,0.34133257,0
-0.01358703,1.81630286,-0.60828863,0
0.00600835,1.72193143,-0.16754893,0
0.14805316,2.14298532,-0.24574449,0
0.01516381,1.48111951,0.09902519,0
-0.12007558,1.07339939,0.05322988,0
0.28706234,3.00793938,-0.70826973,0
0.15688727,2.12835518,-0.31957141,0
-0.05314382,-0.22947177,0.20472546,0
-0.2018697,0.14058151,0.33308583,0
-0.38216877,-1.82776993,1.43894506,0
0.4225648,4.32434961,-0.98647496,0
1.05100964,2.07504323,-0.37153762,0
0.15310443,2.29830916,-0.39593359,0
-0.44336445,-2.28401345,1.61935137,0
-0.78286025,-3.41975858,0.54648105,0
-1.24566527,-5.77440656,2.12465337,0
-0.60235731,-3.40157798,-9.3275739,0
0.60815779,1.9175622,-0.28621326,0
-0.50577861,-2.31546054,1.02863932,0
-0.69684855,-3.28619984,0.80918502,0
1.04938403,2.11273805,-0.40381509,0
-0.57867166,-2.58031044,1.00701322,0
0.05223152,1.48437219,-0.13781818,0
0.09122803,1.7893656,-0.22379184,0
-0.68250208,-3.81207314,0.95410899,0
-0.47925442,-2.13000187,0.80496436,0
